14.6676,-2.10589,0.936243,13.0914,-3.45104,0.274341,2.82681,2.57142,1.21187,10.2973,5.31601,0.782553
14.7617,-2.08093,0.93228,13.1082,-3.4434,0.27705,2.90042,2.56745,1.21314,10.3229,5.30042,0.788358
14.8546,-2.05635,0.928407,13.125,-3.43575,0.279763,2.97402,2.56355,1.21437,10.3487,5.28484,0.794149
14.9461,-2.03215,0.92463,13.1419,-3.42808,0.28248,3.04761,2.55975,1.21556,10.3745,5.26925,0.799926
15.0363,-2.00837,0.920952,13.159,-3.42039,0.285201,3.12119,2.55602,1.21672,10.4006,5.25367,0.80569
15.1252,-1.98501,0.91738,13.1761,-3.41269,0.287925,3.19477,2.55237,1.21783,10.4267,5.2381,0.811438
15.2126,-1.96208,0.913918,13.1932,-3.40497,0.290653,3.26834,2.54879,1.2189,10.453,5.22253,0.81717
15.2985,-1.93962,0.910571,13.2105,-3.39724,0.293383,3.3419,2.54529,1.21994,10.4794,5.20697,0.822887
15.3828,-1.91763,0.907345,13.2279,-3.38949,0.296117,3.41546,2.54186,1.22093,10.5059,5.19142,0.828587
15.4656,-1.89612,0.904244,13.2453,-3.38173,0.298854,3.48901,2.53851,1.22189,10.5326,5.17588,0.834269
15.5466,-1.87512,0.901273,13.2629,-3.37396,0.301593,3.56255,2.53522,1.22282,10.5594,5.16034,0.839933
15.626,-1.85464,0.898438,13.2805,-3.36617,0.304335,3.63608,2.532,1.2237,10.5863,5.14482,0.845579
